Temperature,Humidity,Heart_rate,Swim_angle,Label
40,347,69,277,Abnormal Temperature
31,469,72,254,Abnormal Humidity
29,373,82,277,Abnormal Heart-Rate
36,332,70,249,Abnormal Temperature
30,352,69,314,Abnormal Swim-Angle
35,378,67,205,Abnormal Temperature
30,305,70,376,Abnormal Swim-Angle
30,307,71,321,Abnormal Swim-Angle
30,483,69,253,Abnormal Humidity
31,338,70,299,Normal
28,314,68,209,Normal
38,312,72,226,Abnormal Temperature
28,310,66,270,Normal
28,315,70,361,Abnormal Swim-Angle
41,363,70,279,Abnormal Temperature
38,396,65,267,Abnormal Temperature
30,382,74,226,Abnormal Heart-Rate
31,322,67,289,Normal
42,374,69,216,Abnormal Temperature
28,408,67,270,Abnormal Humidity
41,344,71,261,Abnormal Temperature
30,392,71,305,Abnormal Swim-Angle
35,369,68,218,Abnormal Temperature
32,364,71,382,Abnormal Swim-Angle
35,378,72,386,Abnormal Swim-Angle
28,464,70,274,Abnormal Humidity
28,466,70,275,Abnormal Humidity
30,370,72,309,Abnormal Swim-Angle
30,332,70,236,Normal
35,319,73,255,Abnormal Heart-Rate
28,353,69,397,Abnormal Swim-Angle
32,488,68,266,Abnormal Humidity
30,372,66,219,Normal
32,349,65,230,Normal
33,366,70,361,Abnormal Swim-Angle
29,484,68,268,Abnormal Humidity
39,400,69,213,Abnormal Temperature
32,400,72,267,Normal
28,475,69,224,Abnormal Humidity
35,369,69,289,Abnormal Temperature
31,358,70,364,Abnormal Swim-Angle
41,318,72,234,Abnormal Temperature
28,332,84,249,Abnormal Heart-Rate
34,339,76,209,Abnormal Heart-Rate
35,387,77,282,Abnormal Heart-Rate
30,407,67,251,Abnormal Humidity
31,431,72,216,Abnormal Humidity
35,399,72,211,Abnormal Temperature
28,407,66,300,Abnormal Humidity
41,324,65,252,Abnormal Temperature
32,425,70,246,Abnormal Humidity
30,312,68,381,Abnormal Swim-Angle
28,311,74,222,Abnormal Heart-Rate
29,370,77,268,Abnormal Heart-Rate
38,397,67,201,Abnormal Temperature
37,309,70,237,Abnormal Temperature
31,419,69,297,Abnormal Humidity
35,464,69,288,Abnormal Humidity
32,426,67,206,Abnormal Humidity
35,379,66,273,Abnormal Temperature
34,433,68,263,Abnormal Humidity
32,406,68,247,Abnormal Humidity
29,318,71,289,Normal
35,332,71,336,Abnormal Swim-Angle
35,315,68,364,Abnormal Swim-Angle
32,392,68,301,Abnormal Swim-Angle
31,354,71,323,Abnormal Swim-Angle
28,303,83,216,Abnormal Heart-Rate
40,353,67,209,Abnormal Temperature
32,325,82,205,Abnormal Heart-Rate
33,399,68,360,Abnormal Swim-Angle
32,399,70,281,Normal
39,373,71,298,Abnormal Temperature
30,357,66,241,Normal
29,492,68,264,Abnormal Humidity
29,348,72,394,Abnormal Swim-Angle
30,377,84,256,Abnormal Heart-Rate
28,307,69,377,Abnormal Swim-Angle
35,378,69,361,Abnormal Swim-Angle
32,327,65,218,Normal
33,416,71,282,Abnormal Humidity
36,333,66,232,Abnormal Temperature
35,336,68,366,Abnormal Swim-Angle
40,374,68,275,Abnormal Temperature
30,446,65,203,Abnormal Humidity
32,320,80,245,Abnormal Heart-Rate
41,369,71,234,Abnormal Temperature
35,486,68,230,Abnormal Humidity
28,314,65,221,Normal
35,334,71,387,Abnormal Swim-Angle
29,304,71,348,Abnormal Swim-Angle
30,392,68,337,Abnormal Swim-Angle
32,376,69,271,Normal
37,307,68,299,Abnormal Temperature
32,315,82,263,Abnormal Heart-Rate
30,427,70,222,Abnormal Humidity
29,353,71,310,Abnormal Swim-Angle
28,335,82,241,Abnormal Heart-Rate
33,362,73,231,Abnormal Heart-Rate
29,421,67,279,Abnormal Humidity
33,309,71,269,Normal
29,368,72,294,Normal
34,377,67,260,Normal
33,379,69,356,Abnormal Swim-Angle
28,364,70,252,Normal
30,447,65,258,Abnormal Humidity
33,380,74,251,Abnormal Heart-Rate
31,455,69,232,Abnormal Humidity
28,310,68,337,Abnormal Swim-Angle
37,317,70,263,Abnormal Temperature
40,309,68,292,Abnormal Temperature
33,340,70,247,Normal
34,364,72,337,Abnormal Swim-Angle
33,380,77,225,Abnormal Heart-Rate
28,302,80,299,Abnormal Heart-Rate
29,354,67,298,Normal
30,339,70,281,Normal
35,409,69,235,Abnormal Humidity
30,336,65,261,Normal
39,364,68,266,Abnormal Temperature
31,308,72,234,Normal
35,371,70,307,Abnormal Swim-Angle
30,386,69,258,Normal
35,372,69,377,Abnormal Swim-Angle
34,438,69,211,Abnormal Humidity
35,490,71,216,Abnormal Humidity
31,305,83,207,Abnormal Heart-Rate
31,489,71,205,Abnormal Humidity
31,303,70,209,Normal
30,367,84,228,Abnormal Heart-Rate
35,384,83,294,Abnormal Heart-Rate
32,378,69,289,Normal
35,377,69,270,Normal
31,312,70,302,Abnormal Swim-Angle
31,376,82,255,Abnormal Heart-Rate
35,316,66,284,Normal
28,390,85,216,Abnormal Heart-Rate
32,407,70,232,Abnormal Humidity
29,396,69,295,Normal
30,390,69,323,Abnormal Swim-Angle
30,499,70,279,Abnormal Humidity
29,496,70,289,Abnormal Humidity
35,359,66,221,Normal
37,350,70,226,Abnormal Temperature
34,480,70,232,Abnormal Humidity
30,361,69,355,Abnormal Swim-Angle
30,387,76,234,Abnormal Heart-Rate
30,318,84,278,Abnormal Heart-Rate
31,301,67,206,Normal
31,394,72,238,Normal
32,369,68,238,Normal
38,374,72,245,Abnormal Temperature
38,371,70,200,Abnormal Temperature
31,462,69,284,Abnormal Humidity
28,322,82,288,Abnormal Heart-Rate
29,396,83,267,Abnormal Heart-Rate
32,373,79,222,Abnormal Heart-Rate
34,373,71,363,Abnormal Swim-Angle
32,405,70,293,Abnormal Humidity
31,410,70,265,Abnormal Humidity
33,355,84,292,Abnormal Heart-Rate
32,496,72,218,Abnormal Humidity
38,305,71,286,Abnormal Temperature
30,453,71,297,Abnormal Humidity
28,393,70,304,Abnormal Swim-Angle
33,402,70,207,Abnormal Humidity
29,431,70,226,Abnormal Humidity
28,309,72,386,Abnormal Swim-Angle
35,386,71,320,Abnormal Swim-Angle
29,389,82,282,Abnormal Heart-Rate
28,331,71,288,Normal
34,336,70,395,Abnormal Swim-Angle
32,302,75,246,Abnormal Heart-Rate
29,387,79,210,Abnormal Heart-Rate
29,489,65,222,Abnormal Humidity
29,358,71,393,Abnormal Swim-Angle
29,404,67,223,Abnormal Humidity
32,427,65,230,Abnormal Humidity
35,417,68,291,Abnormal Humidity
36,372,71,274,Abnormal Temperature
30,328,70,210,Normal
37,358,70,207,Abnormal Temperature
37,326,65,290,Abnormal Temperature
31,401,72,213,Abnormal Humidity
29,498,67,227,Abnormal Humidity
33,323,70,242,Normal
29,444,66,283,Abnormal Humidity
33,311,85,230,Abnormal Heart-Rate
42,381,65,297,Abnormal Temperature
34,380,71,387,Abnormal Swim-Angle
28,337,72,306,Abnormal Swim-Angle
35,323,78,300,Abnormal Heart-Rate
33,368,72,328,Abnormal Swim-Angle
28,324,67,228,Normal
37,307,70,242,Abnormal Temperature
31,356,66,200,Normal
36,304,66,289,Abnormal Temperature
34,365,68,232,Normal
36,397,71,284,Abnormal Temperature
34,482,67,242,Abnormal Humidity
29,430,68,271,Abnormal Humidity
29,342,70,256,Normal
28,441,71,259,Abnormal Humidity
30,302,66,211,Normal
34,312,79,291,Abnormal Heart-Rate
28,316,71,328,Abnormal Swim-Angle
35,406,72,205,Abnormal Humidity
35,388,65,247,Normal
28,335,76,300,Abnormal Heart-Rate
29,343,65,245,Normal
29,377,65,290,Normal
31,438,67,283,Abnormal Humidity
30,386,84,273,Abnormal Heart-Rate
35,321,69,275,Normal
30,340,70,232,Normal
33,372,84,236,Abnormal Heart-Rate
28,365,68,301,Abnormal Swim-Angle
31,328,85,294,Abnormal Heart-Rate
34,361,68,285,Normal
35,388,77,293,Abnormal Heart-Rate
33,401,70,277,Abnormal Humidity
29,345,70,352,Abnormal Swim-Angle
28,390,68,298,Normal
38,384,70,278,Abnormal Temperature
34,339,66,222,Normal
29,395,83,300,Abnormal Heart-Rate
36,380,70,241,Abnormal Temperature
40,383,70,291,Abnormal Temperature
29,396,79,241,Abnormal Heart-Rate
30,461,72,270,Abnormal Humidity
32,385,66,239,Normal
35,397,76,233,Abnormal Heart-Rate
42,336,69,259,Abnormal Temperature
28,369,69,278,Normal
33,391,67,205,Normal
28,324,71,350,Abnormal Swim-Angle
30,385,70,308,Abnormal Swim-Angle
34,332,70,394,Abnormal Swim-Angle
39,311,68,293,Abnormal Temperature
32,475,68,213,Abnormal Humidity
29,361,68,326,Abnormal Swim-Angle
32,309,71,334,Abnormal Swim-Angle
34,397,78,254,Abnormal Heart-Rate
30,342,71,400,Abnormal Swim-Angle
35,325,72,271,Normal
33,321,68,399,Abnormal Swim-Angle
33,346,73,268,Abnormal Heart-Rate
30,367,78,286,Abnormal Heart-Rate
35,332,67,204,Abnormal Temperature
35,333,71,382,Abnormal Swim-Angle
28,337,82,208,Abnormal Heart-Rate
32,362,69,388,Abnormal Swim-Angle
39,324,67,205,Abnormal Temperature
28,411,71,246,Abnormal Humidity
32,315,73,200,Abnormal Heart-Rate
38,352,70,279,Abnormal Temperature
36,382,65,223,Abnormal Temperature
29,357,70,329,Abnormal Swim-Angle
41,383,65,232,Abnormal Temperature
30,439,70,285,Abnormal Humidity
32,351,73,242,Abnormal Heart-Rate
40,398,69,209,Abnormal Temperature
35,323,79,242,Abnormal Heart-Rate
33,320,72,365,Abnormal Swim-Angle
33,429,66,222,Abnormal Humidity
31,389,70,261,Normal
29,444,69,288,Abnormal Humidity
36,352,66,240,Abnormal Temperature
35,442,69,228,Abnormal Humidity
33,315,83,218,Abnormal Heart-Rate
28,435,67,264,Abnormal Humidity
30,398,72,328,Abnormal Swim-Angle
30,387,71,314,Abnormal Swim-Angle
34,430,65,229,Abnormal Humidity
35,374,75,268,Abnormal Heart-Rate
30,368,71,361,Abnormal Swim-Angle
34,323,72,377,Abnormal Swim-Angle
28,367,72,329,Abnormal Swim-Angle
30,332,76,266,Abnormal Heart-Rate
31,365,70,362,Abnormal Swim-Angle
38,343,67,297,Abnormal Temperature
29,316,67,277,Normal
30,405,70,247,Abnormal Humidity
30,345,70,314,Abnormal Swim-Angle
30,347,71,256,Normal
29,331,71,208,Normal
36,368,67,298,Abnormal Temperature
34,322,85,281,Abnormal Heart-Rate
33,346,69,297,Normal
30,421,70,208,Abnormal Humidity
34,483,69,290,Abnormal Humidity
32,331,68,342,Abnormal Swim-Angle
30,400,74,223,Abnormal Heart-Rate
35,343,68,280,Normal
29,334,71,313,Abnormal Swim-Angle
31,365,72,228,Normal
35,314,69,267,Abnormal Temperature
28,433,70,230,Abnormal Humidity
31,347,68,245,Normal
29,364,69,325,Abnormal Swim-Angle
34,472,71,242,Abnormal Humidity
28,330,70,236,Normal
35,353,70,276,Abnormal Temperature
32,300,83,250,Abnormal Heart-Rate
32,331,65,272,Normal
32,324,68,310,Abnormal Swim-Angle
29,367,66,221,Normal
28,332,72,301,Abnormal Swim-Angle
28,379,75,219,Abnormal Heart-Rate
41,356,68,283,Abnormal Temperature
31,316,71,232,Normal
28,312,81,244,Abnormal Heart-Rate
35,316,74,206,Abnormal Heart-Rate
32,390,77,281,Abnormal Heart-Rate
42,395,71,201,Abnormal Temperature
35,302,70,355,Abnormal Swim-Angle
33,302,85,277,Abnormal Heart-Rate
32,354,85,208,Abnormal Heart-Rate
39,367,66,262,Abnormal Temperature
34,322,81,250,Abnormal Heart-Rate
30,326,69,214,Normal
35,334,72,233,Normal
35,360,73,216,Abnormal Heart-Rate
31,331,82,203,Abnormal Heart-Rate
32,322,69,342,Abnormal Swim-Angle
35,332,72,301,Abnormal Swim-Angle
34,369,77,270,Abnormal Heart-Rate
40,380,68,223,Abnormal Temperature
32,302,71,227,Normal
30,348,65,293,Normal
32,395,80,274,Abnormal Heart-Rate
32,317,77,225,Abnormal Heart-Rate
31,439,70,240,Abnormal Humidity
30,336,68,348,Abnormal Swim-Angle
30,354,81,296,Abnormal Heart-Rate
35,300,65,207,Normal
28,320,67,224,Normal
31,349,70,366,Abnormal Swim-Angle
29,319,71,243,Normal
30,354,76,294,Abnormal Heart-Rate
28,494,67,280,Abnormal Humidity
33,321,77,245,Abnormal Heart-Rate
30,344,65,297,Normal
42,314,67,262,Abnormal Temperature
29,380,67,257,Normal
38,332,66,226,Abnormal Temperature
35,394,70,237,Abnormal Temperature
35,394,67,296,Abnormal Temperature
31,422,68,275,Abnormal Humidity
33,308,70,256,Normal
31,357,72,344,Abnormal Swim-Angle
29,489,71,231,Abnormal Humidity
42,301,67,286,Abnormal Temperature
28,307,68,394,Abnormal Swim-Angle
32,357,76,211,Abnormal Heart-Rate
29,303,66,247,Normal
30,369,71,319,Abnormal Swim-Angle
32,318,69,356,Abnormal Swim-Angle
33,499,70,293,Abnormal Humidity
35,414,72,300,Abnormal Humidity
40,334,68,254,Abnormal Temperature
32,450,65,288,Abnormal Humidity
30,320,68,349,Abnormal Swim-Angle
35,427,72,232,Abnormal Humidity
34,337,73,230,Abnormal Heart-Rate
40,339,67,298,Abnormal Temperature
33,366,71,220,Normal
35,361,70,357,Abnormal Swim-Angle
40,378,70,260,Abnormal Temperature
28,318,69,400,Abnormal Swim-Angle
34,352,70,385,Abnormal Swim-Angle
29,434,70,293,Abnormal Humidity
34,415,70,231,Abnormal Humidity
34,343,71,202,Normal
29,342,78,221,Abnormal Heart-Rate
31,331,71,357,Abnormal Swim-Angle
33,310,82,287,Abnormal Heart-Rate
28,353,69,310,Abnormal Swim-Angle
40,350,69,264,Abnormal Temperature
31,500,69,274,Abnormal Humidity
29,399,72,389,Abnormal Swim-Angle
28,323,68,304,Abnormal Swim-Angle
31,303,69,223,Normal
31,331,83,246,Abnormal Heart-Rate
29,311,69,387,Abnormal Swim-Angle
32,313,75,244,Abnormal Heart-Rate
39,379,72,299,Abnormal Temperature
34,385,68,386,Abnormal Swim-Angle
29,346,71,293,Normal
30,373,80,297,Abnormal Heart-Rate
31,387,74,228,Abnormal Heart-Rate
30,374,79,272,Abnormal Heart-Rate
30,400,71,359,Abnormal Swim-Angle
35,313,85,276,Abnormal Heart-Rate
33,337,69,332,Abnormal Swim-Angle
35,398,65,225,Abnormal Temperature
36,330,70,272,Abnormal Temperature
33,355,68,234,Normal
35,413,69,233,Abnormal Humidity
35,328,69,242,Abnormal Temperature
28,306,74,223,Abnormal Heart-Rate
35,324,72,378,Abnormal Swim-Angle
32,371,76,255,Abnormal Heart-Rate
34,378,75,248,Abnormal Heart-Rate
34,408,72,234,Abnormal Humidity
32,316,66,254,Normal
38,324,69,295,Abnormal Temperature
36,340,72,204,Abnormal Temperature
38,400,70,246,Abnormal Temperature
32,346,68,381,Abnormal Swim-Angle
35,325,68,233,Abnormal Temperature
33,387,70,359,Abnormal Swim-Angle
29,389,71,319,Abnormal Swim-Angle
34,469,71,256,Abnormal Humidity
30,389,84,279,Abnormal Heart-Rate
32,363,72,307,Abnormal Swim-Angle
32,409,65,287,Abnormal Humidity
30,316,67,239,Normal
32,460,72,211,Abnormal Humidity
29,412,65,286,Abnormal Humidity
30,347,75,263,Abnormal Heart-Rate
33,383,70,296,Normal
33,356,67,243,Normal
30,426,65,251,Abnormal Humidity
30,500,69,251,Abnormal Humidity
35,424,69,278,Abnormal Humidity
31,333,70,379,Abnormal Swim-Angle
32,356,71,310,Abnormal Swim-Angle
32,388,78,204,Abnormal Heart-Rate
32,400,70,265,Abnormal Humidity
30,355,83,212,Abnormal Heart-Rate
30,391,79,224,Abnormal Heart-Rate
33,492,72,274,Abnormal Humidity
37,363,70,245,Abnormal Temperature
33,387,78,211,Abnormal Heart-Rate
29,348,82,239,Abnormal Heart-Rate
28,339,71,308,Abnormal Swim-Angle
32,351,68,344,Abnormal Swim-Angle
41,370,72,277,Abnormal Temperature
42,321,66,213,Abnormal Temperature
28,451,66,242,Abnormal Humidity
34,320,71,303,Abnormal Swim-Angle
29,351,83,258,Abnormal Heart-Rate
31,377,71,276,Normal
41,318,67,276,Abnormal Temperature
30,481,66,296,Abnormal Humidity
28,309,69,302,Abnormal Swim-Angle
33,302,79,256,Abnormal Heart-Rate
34,402,67,215,Abnormal Humidity
29,327,80,285,Abnormal Heart-Rate
33,356,70,388,Abnormal Swim-Angle
34,385,81,214,Abnormal Heart-Rate
33,317,77,260,Abnormal Heart-Rate
31,362,69,352,Abnormal Swim-Angle
30,491,71,220,Abnormal Humidity
30,328,68,341,Abnormal Swim-Angle
33,456,72,271,Abnormal Humidity
32,398,65,205,Normal
37,388,71,202,Abnormal Temperature
30,335,71,314,Abnormal Swim-Angle
35,390,76,202,Abnormal Heart-Rate
39,300,70,221,Abnormal Temperature
32,363,70,318,Abnormal Swim-Angle
28,337,72,235,Normal
29,307,70,232,Normal
33,370,81,263,Abnormal Heart-Rate
34,379,71,346,Abnormal Swim-Angle
33,434,67,250,Abnormal Humidity
30,423,71,253,Abnormal Humidity
34,458,69,240,Abnormal Humidity
35,414,65,282,Abnormal Humidity
33,355,80,230,Abnormal Heart-Rate
35,368,70,261,Abnormal Temperature
33,327,68,331,Abnormal Swim-Angle
42,307,68,296,Abnormal Temperature
28,337,76,234,Abnormal Heart-Rate
31,365,83,221,Abnormal Heart-Rate
31,493,69,299,Abnormal Humidity
34,352,73,249,Abnormal Heart-Rate
40,343,66,210,Abnormal Temperature
34,312,72,378,Abnormal Swim-Angle
28,403,71,231,Abnormal Humidity
34,384,69,390,Abnormal Swim-Angle
31,455,72,213,Abnormal Humidity
35,355,82,243,Abnormal Heart-Rate
29,439,70,216,Abnormal Humidity
35,322,70,206,Abnormal Temperature
34,354,84,215,Abnormal Heart-Rate
32,451,72,202,Abnormal Humidity
33,320,73,277,Abnormal Heart-Rate
28,302,75,274,Abnormal Heart-Rate
33,309,68,388,Abnormal Swim-Angle
32,439,70,211,Abnormal Humidity
32,342,68,364,Abnormal Swim-Angle
32,377,71,303,Abnormal Swim-Angle
40,340,66,275,Abnormal Temperature
32,354,75,243,Abnormal Heart-Rate
37,365,70,212,Abnormal Temperature
28,351,72,351,Abnormal Swim-Angle
30,408,72,201,Abnormal Humidity
39,327,72,252,Abnormal Temperature
37,313,65,232,Abnormal Temperature
31,385,69,284,Normal
28,403,72,228,Abnormal Humidity
38,359,67,299,Abnormal Temperature
31,322,85,275,Abnormal Heart-Rate
28,492,68,227,Abnormal Humidity
28,370,78,255,Abnormal Heart-Rate
31,370,71,388,Abnormal Swim-Angle
33,374,70,333,Abnormal Swim-Angle
30,300,71,380,Abnormal Swim-Angle
33,461,65,234,Abnormal Humidity
36,319,66,263,Abnormal Temperature
32,353,70,269,Normal
32,315,75,297,Abnormal Heart-Rate
34,479,70,260,Abnormal Humidity
32,333,71,353,Abnormal Swim-Angle
34,498,68,208,Abnormal Humidity
28,326,68,391,Abnormal Swim-Angle
33,483,68,271,Abnormal Humidity
31,483,72,206,Abnormal Humidity
41,311,70,270,Abnormal Temperature
30,321,68,263,Normal
33,500,69,255,Abnormal Humidity
36,399,69,244,Abnormal Temperature
33,311,72,235,Normal
35,356,69,323,Abnormal Swim-Angle
35,341,70,303,Abnormal Swim-Angle
35,388,66,295,Normal
35,322,72,387,Abnormal Swim-Angle
30,365,67,212,Normal
31,355,76,253,Abnormal Heart-Rate
30,338,71,312,Abnormal Swim-Angle
42,309,69,271,Abnormal Temperature
28,438,68,212,Abnormal Humidity
38,303,69,277,Abnormal Temperature
39,366,67,220,Abnormal Temperature
35,375,67,275,Normal
31,333,68,223,Normal
33,499,69,249,Abnormal Humidity
42,380,67,208,Abnormal Temperature
33,301,77,224,Abnormal Heart-Rate
28,302,77,283,Abnormal Heart-Rate
30,387,71,378,Abnormal Swim-Angle
31,318,72,273,Normal
32,380,72,292,Normal
30,327,78,262,Abnormal Heart-Rate
29,357,72,248,Normal
28,337,68,225,Normal
33,355,68,331,Abnormal Swim-Angle
38,362,71,218,Abnormal Temperature
33,307,66,263,Normal
29,400,70,296,Abnormal Humidity
35,328,66,224,Normal
33,369,67,294,Normal
28,397,69,331,Abnormal Swim-Angle
28,399,65,290,Normal
32,390,71,371,Abnormal Swim-Angle
34,349,83,269,Abnormal Heart-Rate
33,329,68,309,Abnormal Swim-Angle
34,328,68,223,Normal
28,411,66,225,Abnormal Humidity
38,376,69,226,Abnormal Temperature
30,457,68,219,Abnormal Humidity
30,429,70,281,Abnormal Humidity
31,451,67,256,Abnormal Humidity
35,345,72,318,Abnormal Swim-Angle
28,343,82,271,Abnormal Heart-Rate
30,306,70,232,Normal
29,334,69,316,Abnormal Swim-Angle
29,325,69,304,Abnormal Swim-Angle
29,327,69,221,Normal
29,370,72,332,Abnormal Swim-Angle
32,386,80,232,Abnormal Heart-Rate
34,352,67,268,Normal
30,307,68,400,Abnormal Swim-Angle
32,361,72,368,Abnormal Swim-Angle
28,406,68,228,Abnormal Humidity
33,382,80,237,Abnormal Heart-Rate
28,361,72,376,Abnormal Swim-Angle
32,354,80,250,Abnormal Heart-Rate
38,398,67,293,Abnormal Temperature
35,401,66,241,Abnormal Humidity
41,314,71,283,Abnormal Temperature
35,377,70,222,Normal
30,349,67,234,Normal
29,384,70,373,Abnormal Swim-Angle
28,330,72,377,Abnormal Swim-Angle
31,318,72,379,Abnormal Swim-Angle
35,460,72,213,Abnormal Humidity
32,372,69,376,Abnormal Swim-Angle
32,310,80,235,Abnormal Heart-Rate
37,397,72,201,Abnormal Temperature
29,488,69,221,Abnormal Humidity
35,368,67,209,Abnormal Temperature
42,333,71,223,Abnormal Temperature
41,396,69,233,Abnormal Temperature
35,450,72,300,Abnormal Humidity
34,375,70,240,Normal
40,370,69,257,Abnormal Temperature
41,343,68,235,Abnormal Temperature
28,456,66,276,Abnormal Humidity
30,365,68,320,Abnormal Swim-Angle
31,396,72,400,Abnormal Swim-Angle
40,337,66,259,Abnormal Temperature
34,324,68,231,Normal
36,372,72,235,Abnormal Temperature
34,320,81,254,Abnormal Heart-Rate
31,489,67,232,Abnormal Humidity
40,385,67,256,Abnormal Temperature
29,337,68,334,Abnormal Swim-Angle
42,336,68,230,Abnormal Temperature
32,317,69,278,Normal
28,392,68,350,Abnormal Swim-Angle
31,313,75,294,Abnormal Heart-Rate
33,482,67,205,Abnormal Humidity
29,341,69,393,Abnormal Swim-Angle
32,364,78,214,Abnormal Heart-Rate
33,397,69,356,Abnormal Swim-Angle
34,370,73,284,Abnormal Heart-Rate
35,334,75,242,Abnormal Heart-Rate
32,326,69,263,Normal
31,420,70,232,Abnormal Humidity
35,429,70,205,Abnormal Humidity
34,486,67,258,Abnormal Humidity
32,457,71,217,Abnormal Humidity
29,393,72,348,Abnormal Swim-Angle
35,373,71,209,Abnormal Temperature
28,352,71,310,Abnormal Swim-Angle
29,349,68,244,Normal
40,378,66,239,Abnormal Temperature
34,367,81,267,Abnormal Heart-Rate
31,460,68,219,Abnormal Humidity
32,302,72,367,Abnormal Swim-Angle
30,314,75,269,Abnormal Heart-Rate
31,400,66,223,Abnormal Humidity
31,375,69,384,Abnormal Swim-Angle
39,303,72,203,Abnormal Temperature
29,399,68,227,Normal
28,381,78,234,Abnormal Heart-Rate
40,321,68,212,Abnormal Temperature
34,459,71,276,Abnormal Humidity
34,478,67,278,Abnormal Humidity
29,319,77,238,Abnormal Heart-Rate
30,386,71,264,Normal
40,354,71,280,Abnormal Temperature
28,311,84,243,Abnormal Heart-Rate
35,469,69,223,Abnormal Humidity
29,332,71,229,Normal
42,373,68,256,Abnormal Temperature
30,307,68,314,Abnormal Swim-Angle
30,424,72,251,Abnormal Humidity
36,302,69,246,Abnormal Temperature
30,335,69,205,Normal
35,318,74,213,Abnormal Heart-Rate
35,363,83,241,Abnormal Heart-Rate
29,358,72,302,Abnormal Swim-Angle
35,498,71,274,Abnormal Humidity
34,365,74,253,Abnormal Heart-Rate
30,462,71,297,Abnormal Humidity
34,487,65,219,Abnormal Humidity
